orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
renesas::r5f100jjafa-70,renesas::r5f100jjafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJAFA,R5F100JJAFA#70,#70,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jjafa-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjafa-v0,renesas::r5f100jjafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJAFA,R5F100JJAFA#V0,#V0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjafa-x0,renesas::r5f100jjafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJAFA,R5F100JJAFA#X0,#X0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjdfa-30,renesas::r5f100jjdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJDFA,R5F100JJDFA#30,#30,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjdfa-50,renesas::r5f100jjdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJDFA,R5F100JJDFA#50,#50,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjdfa-v0,renesas::r5f100jjdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJDFA,R5F100JJDFA#V0,#V0,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjdfa-x0,renesas::r5f100jjdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJDFA,R5F100JJDFA#X0,#X0,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjgfa-10,renesas::r5f100jjgfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJGFA,R5F100JJGFA#10,#10,LQFP,,,LQFP,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jjgfa-10,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjgfa-30,renesas::r5f100jjgfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJGFA,R5F100JJGFA#30,#30,LQFP,,,LQFP,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjgfa-50,renesas::r5f100jjgfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJGFA,R5F100JJGFA#50,#50,LQFP,,,LQFP,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jjgfa-50,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjgfa-70,renesas::r5f100jjgfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJGFA,R5F100JJGFA#70,#70,LQFP,,,LQFP,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jjgfa-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjgfa-v0,renesas::r5f100jjgfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJGFA,R5F100JJGFA#V0,#V0,LQFP,,,LQFP,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jjgfa-x0,renesas::r5f100jjgfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JJGFA,R5F100JJGFA#X0,#X0,LQFP,,,LQFP,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkafa-10,renesas::r5f100jkafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKAFA,R5F100JKAFA#10,#10,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jkafa-10,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkafa-30,renesas::r5f100jkafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKAFA,R5F100JKAFA#30,#30,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkafa-50,renesas::r5f100jkafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKAFA,R5F100JKAFA#50,#50,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jkafa-50,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkafa-70,renesas::r5f100jkafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKAFA,R5F100JKAFA#70,#70,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jkafa-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkafa-v0,renesas::r5f100jkafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKAFA,R5F100JKAFA#V0,#V0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkafa-x0,renesas::r5f100jkafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKAFA,R5F100JKAFA#X0,#X0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkdfa-10,renesas::r5f100jkdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKDFA,R5F100JKDFA#10,#10,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jkdfa-10,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkdfa-30,renesas::r5f100jkdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKDFA,R5F100JKDFA#30,#30,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkdfa-50,renesas::r5f100jkdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKDFA,R5F100JKDFA#50,#50,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jkdfa-50,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkdfa-70,renesas::r5f100jkdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKDFA,R5F100JKDFA#70,#70,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jkdfa-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkdfa-v0,renesas::r5f100jkdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKDFA,R5F100JKDFA#V0,#V0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jkdfa-x0,renesas::r5f100jkdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JKDFA,R5F100JKDFA#X0,#X0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jlafa-10,renesas::r5f100jlafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLAFA,R5F100JLAFA#10,#10,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jlafa-10,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jlafa-30,renesas::r5f100jlafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLAFA,R5F100JLAFA#30,#30,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jlafa-50,renesas::r5f100jlafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLAFA,R5F100JLAFA#50,#50,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jlafa-50,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jlafa-70,renesas::r5f100jlafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLAFA,R5F100JLAFA#70,#70,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jlafa-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jlafa-v0,renesas::r5f100jlafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLAFA,R5F100JLAFA#V0,#V0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jlafa-x0,renesas::r5f100jlafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLAFA,R5F100JLAFA#X0,#X0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jldfa-10,renesas::r5f100jldfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLDFA,R5F100JLDFA#10,#10,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jldfa-10,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jldfa-30,renesas::r5f100jldfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLDFA,R5F100JLDFA#30,#30,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jldfa-50,renesas::r5f100jldfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLDFA,R5F100JLDFA#50,#50,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jldfa-50,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jldfa-70,renesas::r5f100jldfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLDFA,R5F100JLDFA#70,#70,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100jldfa-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jldfa-v0,renesas::r5f100jldfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLDFA,R5F100JLDFA#V0,#V0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100jldfa-x0,renesas::r5f100jldfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100JLDFA,R5F100JLDFA#X0,#X0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcabg-u0,renesas::r5f100lcabg,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCABG,R5F100LCABG#U0,#U0,VFBGA,,,VFBGA,Ta = -40 to +85,Tape & Reel; Bulk (Tray),active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcabg-u0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcabg-w0,renesas::r5f100lcabg,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCABG,R5F100LCABG#W0,#W0,VFBGA,,,VFBGA,Ta = -40 to +85,Tape & Reel; Bulk (Tray),active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcabg-w0,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafa-10,renesas::r5f100lcafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFA,R5F100LCAFA#10,#10,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcafa-10,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafa-30,renesas::r5f100lcafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFA,R5F100LCAFA#30,#30,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafa-50,renesas::r5f100lcafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFA,R5F100LCAFA#50,#50,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcafa-50,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafa-70,renesas::r5f100lcafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFA,R5F100LCAFA#70,#70,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcafa-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafa-v0,renesas::r5f100lcafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFA,R5F100LCAFA#V0,#V0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafa-x0,renesas::r5f100lcafa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFA,R5F100LCAFA#X0,#X0,LQFP,,,LQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafb-10,renesas::r5f100lcafb,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFB,R5F100LCAFB#10,#10,LFQFP,,,LFQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcafb-10,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafb-30,renesas::r5f100lcafb,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFB,R5F100LCAFB#30,#30,LFQFP,,,LFQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafb-50,renesas::r5f100lcafb,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFB,R5F100LCAFB#50,#50,LFQFP,,,LFQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcafb-50,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafb-70,renesas::r5f100lcafb,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFB,R5F100LCAFB#70,#70,LFQFP,,,LFQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13/part-details/r5f100lcafb-70,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafb-v0,renesas::r5f100lcafb,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFB,R5F100LCAFB#V0,#V0,LFQFP,,,LFQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcafb-x0,renesas::r5f100lcafb,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCAFB,R5F100LCAFB#X0,#X0,LFQFP,,,LFQFP,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcdfa-30,renesas::r5f100lcdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCDFA,R5F100LCDFA#30,#30,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcdfa-50,renesas::r5f100lcdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCDFA,R5F100LCDFA#50,#50,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcdfa-v0,renesas::r5f100lcdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCDFA,R5F100LCDFA#V0,#V0,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f100lcdfa-x0,renesas::r5f100lcdfa,Renesas,RL78,RL78/G1x,RL78/G13,R5F100LCDFA,R5F100LCDFA#X0,#X0,Package,,,Package,,,nrnd,renesas:options:rl78:rl78-g13@36038219,https://www.renesas.com/products/rl78-g13,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
