device_id,device_name,field_name,previous_value,cubemx_value,resolution,source_path
stmicroelectronics::stm32u3b5ciuxq,STM32U3B5CIUxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ciuxq,STM32U3B5CIUxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ciuxq,STM32U3B5CIUxQ,package_types,QFP,UQFN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5jgyxq,STM32U3B5JGYxQ,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5jgyxq,STM32U3B5JGYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5jgyxq,STM32U3B5JGYxQ,package_types,CSP,WLCSP72,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5jiyxq,STM32U3B5JIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5jiyxq,STM32U3B5JIYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5jiyxq,STM32U3B5JIYxQ,package_types,CSP,WLCSP72,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qgix,STM32U3B5QGIx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qgix,STM32U3B5QGIx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qgix,STM32U3B5QGIx,package_types,BGA,UFBGA132,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qgixq,STM32U3B5QGIxQ,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qgixq,STM32U3B5QGIxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qgixq,STM32U3B5QGIxQ,package_types,BGA,UFBGA132,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qiix,STM32U3B5QIIx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qiix,STM32U3B5QIIx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qiix,STM32U3B5QIIx,package_types,BGA,UFBGA132,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qiixq,STM32U3B5QIIxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qiixq,STM32U3B5QIIxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5qiixq,STM32U3B5QIIxQ,package_types,BGA,UFBGA132,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5rgtx,STM32U3B5RGTx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5rgtx,STM32U3B5RGTx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5rgtx,STM32U3B5RGTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5rgtxq,STM32U3B5RGTxQ,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5rgtxq,STM32U3B5RGTxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5rgtxq,STM32U3B5RGTxQ,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ritx,STM32U3B5RITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ritx,STM32U3B5RITx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ritx,STM32U3B5RITx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ritxq,STM32U3B5RITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ritxq,STM32U3B5RITxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5ritxq,STM32U3B5RITxQ,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgtx,STM32U3B5VGTx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgtx,STM32U3B5VGTx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgtx,STM32U3B5VGTx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgtxq,STM32U3B5VGTxQ,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgtxq,STM32U3B5VGTxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgtxq,STM32U3B5VGTxQ,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgyxq,STM32U3B5VGYxQ,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgyxq,STM32U3B5VGYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vgyxq,STM32U3B5VGYxQ,package_types,CSP,WLCSP99,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vitx,STM32U3B5VITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vitx,STM32U3B5VITx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vitx,STM32U3B5VITx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vitxq,STM32U3B5VITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vitxq,STM32U3B5VITxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5vitxq,STM32U3B5VITxQ,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5viyxq,STM32U3B5VIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5viyxq,STM32U3B5VIYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5viyxq,STM32U3B5VIYxQ,package_types,CSP,WLCSP99,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5wgyxq,STM32U3B5WGYxQ,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5wgyxq,STM32U3B5WGYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5wgyxq,STM32U3B5WGYxQ,package_types,CSP,WLCSP126,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5wiyxq,STM32U3B5WIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5wiyxq,STM32U3B5WIYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5wiyxq,STM32U3B5WIYxQ,package_types,CSP,WLCSP126,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zgtx,STM32U3B5ZGTx,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zgtx,STM32U3B5ZGTx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zgtx,STM32U3B5ZGTx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zgtxq,STM32U3B5ZGTxQ,flash_bytes,2097152,1048576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zgtxq,STM32U3B5ZGTxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zgtxq,STM32U3B5ZGTxQ,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zitx,STM32U3B5ZITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zitx,STM32U3B5ZITx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zitx,STM32U3B5ZITx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zitxq,STM32U3B5ZITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zitxq,STM32U3B5ZITxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3b5zitxq,STM32U3B5ZITxQ,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5citx,STM32U3C5CITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5citx,STM32U3C5CITx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5citx,STM32U3C5CITx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5citxq,STM32U3C5CITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5citxq,STM32U3C5CITxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5citxq,STM32U3C5CITxQ,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ciux,STM32U3C5CIUx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ciux,STM32U3C5CIUx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ciux,STM32U3C5CIUx,package_types,QFN,UQFN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ciuxq,STM32U3C5CIUxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ciuxq,STM32U3C5CIUxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ciuxq,STM32U3C5CIUxQ,package_types,QFP,UQFN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5jiyxq,STM32U3C5JIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5jiyxq,STM32U3C5JIYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5jiyxq,STM32U3C5JIYxQ,package_types,CSP,WLCSP72,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5qiix,STM32U3C5QIIx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5qiix,STM32U3C5QIIx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5qiix,STM32U3C5QIIx,package_types,BGA,UFBGA132,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5qiixq,STM32U3C5QIIxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5qiixq,STM32U3C5QIIxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5qiixq,STM32U3C5QIIxQ,package_types,BGA,UFBGA132,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ritx,STM32U3C5RITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ritx,STM32U3C5RITx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ritx,STM32U3C5RITx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ritxq,STM32U3C5RITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ritxq,STM32U3C5RITxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5ritxq,STM32U3C5RITxQ,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5vitx,STM32U3C5VITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5vitx,STM32U3C5VITx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5vitx,STM32U3C5VITx,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5vitxq,STM32U3C5VITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5vitxq,STM32U3C5VITxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5vitxq,STM32U3C5VITxQ,package_types,QFP,LQFP100,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5viyxq,STM32U3C5VIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5viyxq,STM32U3C5VIYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5viyxq,STM32U3C5VIYxQ,package_types,CSP,WLCSP99,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5wiyxq,STM32U3C5WIYxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5wiyxq,STM32U3C5WIYxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5wiyxq,STM32U3C5WIYxQ,package_types,CSP,WLCSP126,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5zitx,STM32U3C5ZITx,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5zitx,STM32U3C5ZITx,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5zitx,STM32U3C5ZITx,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5zitxq,STM32U3C5ZITxQ,flash_bytes,4194304,2097152,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5zitxq,STM32U3C5ZITxQ,ram_bytes,1310720,655360,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u3c5zitxq,STM32U3C5ZITxQ,package_types,QFP,LQFP144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbtx,STM32U535CBTx,flash_bytes,262144,131072,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbtx,STM32U535CBTx,ram_bytes,557056,280576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbtx,STM32U535CBTx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbtxq,STM32U535CBTxQ,flash_bytes,262144,131072,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbtxq,STM32U535CBTxQ,ram_bytes,557056,280576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbtxq,STM32U535CBTxQ,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbux,STM32U535CBUx,flash_bytes,262144,131072,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbux,STM32U535CBUx,ram_bytes,557056,280576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbux,STM32U535CBUx,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbuxq,STM32U535CBUxQ,flash_bytes,262144,131072,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbuxq,STM32U535CBUxQ,ram_bytes,557056,280576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cbuxq,STM32U535CBUxQ,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cctx,STM32U535CCTx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cctx,STM32U535CCTx,ram_bytes,557056,280576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cctx,STM32U535CCTx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cctxq,STM32U535CCTxQ,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cctxq,STM32U535CCTxQ,ram_bytes,557056,280576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535cctxq,STM32U535CCTxQ,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535ccux,STM32U535CCUx,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535ccux,STM32U535CCUx,ram_bytes,557056,280576,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535ccux,STM32U535CCUx,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32u535ccuxq,STM32U535CCUxQ,flash_bytes,524288,262144,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
